ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Spent Range,Total_Conversion,Approved_Conversion,CTR,CPC,Conversion_rate,CPA,Enquiry_to_Sale_rate
1121443,1178,144597,40-44,M,10,463813,69,116.3399996,50-150,4,2,0.014876685215808958,1.6860869507246377,2.898550724637681,58.1699998,50.0
1121444,1178,144597,40-44,M,10,211767,35,60.89999914,50-150,5,1,0.01652759872879155,1.7399999754285713,2.857142857142857,60.89999914,20.0
1121446,1178,144598,40-44,M,15,163181,26,40.02000093,0-50,1,1,0.015933227520360825,1.539230805,3.8461538461538463,40.02000093,100.0
1121451,1178,144599,40-44,M,16,1117385,147,260.0699984,250-350,11,2,0.013155716248204514,1.769183662585034,1.3605442176870748,130.0349992,18.181818181818183
1121452,1178,144599,40-44,M,16,1663441,205,359.4700001,350-450,17,6,0.012323851582352484,1.7535121956097561,2.926829268292683,59.91166668333333,35.294117647058826
1121453,1178,144599,40-44,M,16,455248,54,105.7099996,50-150,5,2,0.011861666608090536,1.9575925851851852,3.7037037037037037,52.8549998,40.0
1121454,1178,144599,40-44,M,16,75589,6,10.66000009,0-50,1,1,0.00793766288745717,1.7766666816666667,16.666666666666668,10.66000009,100.0
1121455,1178,144599,40-44,M,16,594267,82,143.3000009,50-150,3,2,0.013798511443509399,1.7475609865853656,2.4390243902439024,71.65000045,66.66666666666667
1121456,1178,144599,40-44,M,16,315281,35,65.02999854,50-150,1,0,0.011101208128621769,1.857999958285714,0.0,,0.0
1121464,1178,144601,40-44,M,19,363456,71,117.5599997,50-150,7,1,0.019534689205846098,1.655774643661972,1.408450704225352,117.5599997,14.285714285714286
1121466,1178,144601,40-44,M,19,438983,81,143.4300001,50-150,3,1,0.018451739589004586,1.7707407419753087,1.2345679012345678,143.4300001,33.333333333333336
1121467,1178,144601,40-44,M,19,42563,5,9.659999847,0-50,1,1,0.011747292249136574,1.9319999694,20.0,9.659999847,100.0
1121469,1178,144602,40-44,M,20,399035,75,124.7999995,50-150,7,3,0.018795343766837495,1.6639999933333334,4.0,41.599999833333335,42.857142857142854
1121471,1178,144602,40-44,M,20,304680,59,98.55000019,50-150,3,0,0.01936457923066824,1.6703389862711866,0.0,,0.0
1121472,1178,144602,40-44,M,20,140596,23,40.77000022,0-50,1,0,0.016358929130273977,1.7726087052173913,0.0,,0.0
1121473,1178,144602,40-44,M,20,439986,80,134.8799999,50-150,4,3,0.018182396712622673,1.68599999875,3.75,44.959999966666665,75.0
1121474,1178,144602,40-44,M,20,75803,11,19.3599999,0-50,2,2,0.014511299025104547,1.7599999909090907,18.181818181818183,9.67999995,100.0
1121477,1178,144603,40-44,M,21,7073,0,0.0,0-50,1,0,0.0,,,,0.0
1121481,1178,144604,40-44,M,22,153586,28,43.01000035,0-50,2,0,0.018230828330707226,1.5360714410714285,0.0,,0.0
1121482,1178,144604,40-44,M,22,180815,31,42.62999976,0-50,1,0,0.017144595304593092,1.375161282580645,0.0,,0.0
1121483,1178,144604,40-44,M,22,253169,51,75.78999984,50-150,1,0,0.020144646461454602,1.486078428235294,0.0,,0.0
1121484,1178,144604,40-44,M,22,34453,5,7.710000038,0-50,1,1,0.014512524308478218,1.5420000076,20.0,7.710000038,100.0
1121487,1178,144605,40-44,M,23,51550,8,14.03999984,0-50,1,0,0.015518913676042677,1.75499998,0.0,,0.0
1121489,1178,144605,40-44,M,23,110018,24,39.85999966,0-50,1,0,0.02181461215437474,1.6608333191666667,0.0,,0.0
1121493,1178,144606,40-44,M,24,137584,21,36.77999961,0-50,1,0,0.015263402721246657,1.7514285528571427,0.0,,0.0
1121497,1178,144606,40-44,M,24,209825,30,54.86999953,50-150,1,0,0.01429762897652806,1.8289999843333333,0.0,,0.0
1121499,1178,144607,40-44,M,25,264222,63,87.7899996,50-150,1,1,0.023843586075345733,1.393492057142857,1.5873015873015872,87.7899996,100.0
1121510,1178,144608,40-44,M,26,31202,5,6.730000019,0-50,1,0,0.016024613806807256,1.3460000038,0.0,,0.0
1121511,1178,144609,40-44,M,27,252991,49,76.83999932,50-150,3,0,0.019368277922930065,1.5681632514285715,0.0,,0.0
1121514,1178,144609,40-44,M,27,56265,9,15.53999972,0-50,1,0,0.015995734470807786,1.7266666355555556,0.0,,0.0
1121523,1178,144611,40-44,M,29,76923,11,17.67000008,0-50,2,2,0.0143000143000143,1.6063636436363637,18.181818181818183,8.83500004,100.0
1121524,1178,144611,40-44,M,29,209332,30,49.60000014,0-50,3,1,0.014331301473257792,1.653333338,3.3333333333333335,49.60000014,33.333333333333336
1121525,1178,144611,40-44,M,29,214094,31,53.26999903,50-150,1,0,0.014479621101011706,1.718387065483871,0.0,,0.0
1121526,1178,144611,40-44,M,29,526209,85,126.9299996,50-150,3,2,0.01615327750000475,1.4932941129411765,2.3529411764705883,63.4649998,66.66666666666667
1121527,1178,144611,40-44,M,29,741143,120,179.620001,150-250,4,1,0.016191207364840525,1.4968333416666666,0.8333333333333334,179.620001,25.0
1121528,1178,144611,40-44,M,29,172827,25,38.42000043,0-50,2,0,0.01446533238440753,1.5368000172,0.0,,0.0
1121530,1178,144612,40-44,M,30,188873,38,58.5999999,50-150,1,1,0.020119339450318467,1.5421052605263157,2.6315789473684212,58.5999999,100.0
1121532,1178,144612,40-44,M,30,123126,25,39.72999978,0-50,2,1,0.0203044036190569,1.5891999912,4.0,39.72999978,50.0
1121535,1178,144613,40-44,M,31,77794,14,19.11000001,0-50,1,1,0.017996246497159165,1.3650000007142857,7.142857142857143,19.11000001,100.0
1121541,1178,144614,40-44,M,32,56630,9,15.81000018,0-50,1,1,0.015892636411795866,1.7566666866666667,11.11111111111111,15.81000018,100.0
1121544,1178,144614,40-44,M,32,400844,85,140.9700022,50-150,4,2,0.02120525690792428,1.6584706141176473,2.3529411764705883,70.4850011,50.0
1121545,1178,144614,40-44,M,32,208572,36,60.76000023,50-150,2,1,0.017260226684310456,1.6877777841666668,2.7777777777777777,60.76000023,50.0
1121548,1178,144615,40-44,M,36,59004,8,13.51000011,0-50,1,0,0.013558402820147787,1.68875001375,0.0,,0.0
1121551,1178,144615,40-44,M,36,196253,32,55.10000002,50-150,1,0,0.01630548322828186,1.721875000625,0.0,,0.0
1121554,1178,144616,40-44,M,63,51858,8,12.63000011,0-50,1,1,0.01542674225770373,1.57875001375,12.5,12.63000011,100.0
1121557,1178,144616,40-44,M,63,280764,49,81.36000025,50-150,2,1,0.01745237993474947,1.6604081683673468,2.0408163265306123,81.36000025,50.0
1121561,1178,144617,40-44,M,64,63660,11,16.47000003,0-50,1,1,0.017279296261388626,1.4972727300000002,9.090909090909092,16.47000003,100.0
1121562,1178,144617,40-44,M,64,109289,19,31.02999997,0-50,1,0,0.017385098225804977,1.6331578931578947,0.0,,0.0
1121568,1178,144618,40-44,M,65,188440,40,60.72999966,50-150,2,1,0.021226915729144556,1.5182499914999998,2.5,60.72999966,50.0
1121571,1178,144619,40-44,M,2,212496,44,74.83000135,50-150,2,1,0.020706272118063397,1.7006818488636364,2.272727272727273,74.83000135,50.0
1121572,1178,144619,40-44,M,2,32574,5,7.480000019,0-50,1,0,0.015349665377294775,1.4960000038,0.0,,0.0
1121575,1178,144619,40-44,M,2,128595,23,36.4800005,0-50,1,1,0.01788560986041448,1.5860869782608698,4.3478260869565215,36.4800005,100.0
1121577,1178,144620,40-44,M,7,242234,48,68.06000054,50-150,2,0,0.01981555025306109,1.4179166779166668,0.0,,0.0
1121584,1178,144621,40-44,M,66,33154,5,7.879999995,0-50,1,1,0.01508113651444773,1.575999999,20.0,7.879999995,100.0
1121585,1178,144621,40-44,M,66,9773,1,1.460000038,0-50,1,0,0.010232272587741738,1.460000038,0.0,,0.0
1121589,1178,144622,45-49,M,10,464036,77,123.5500004,50-150,3,1,0.01659354015636718,1.6045454597402597,1.2987012987012987,123.5500004,33.333333333333336
1121590,1178,144622,45-49,M,10,478480,75,135.7500012,50-150,3,1,0.015674636348436716,1.8100000160000003,1.3333333333333333,135.7500012,33.333333333333336
1121592,1178,144622,45-49,M,10,428812,66,116.8800001,50-150,4,2,0.015391360316409055,1.7709090924242425,3.0303030303030303,58.44000005,50.0
1121593,1178,144622,45-49,M,10,1177535,221,365.6600009,350-450,15,3,0.018768019634235925,1.6545701398190045,1.3574660633484164,121.88666696666667,20.0
1121594,1178,144622,45-49,M,10,426500,72,128.2799988,50-150,4,1,0.016881594372801876,1.7816666499999998,1.3888888888888888,128.2799988,25.0
1121597,1178,144623,45-49,M,15,54237,7,10.77999985,0-50,2,1,0.012906318564817375,1.5399999785714285,14.285714285714286,10.77999985,50.0
1121598,1178,144623,45-49,M,15,506916,89,133.6999986,50-150,2,2,0.01755714950800527,1.5022471752808988,2.247191011235955,66.8499993,100.0
1121599,1178,144623,45-49,M,15,250960,42,64.87999952,50-150,2,0,0.01673573477845075,1.5447618933333334,0.0,,0.0
1121601,1178,144624,45-49,M,16,2286228,353,603.380002,550-650,16,7,0.015440279797115599,1.7092917903682718,1.9830028328611897,86.19714314285714,43.75
1121602,1178,144624,45-49,M,16,915451,125,220.559999,150-250,6,1,0.013654471948799008,1.764479992,0.8,220.559999,16.666666666666668
1121603,1178,144624,45-49,M,16,159478,20,33.89999998,0-50,3,1,0.01254091473432072,1.6949999989999998,5.0,33.89999998,33.333333333333336
1121605,1178,144624,45-49,M,16,1228924,190,318.9700032,250-350,6,3,0.01546067942362587,1.6787894905263159,1.5789473684210527,106.32333440000001,50.0
1121606,1178,144624,45-49,M,16,938283,134,248.6400001,150-250,7,2,0.014281405503456846,1.8555223888059702,1.492537313432836,124.32000005,28.571428571428573
1121607,1178,144625,45-49,M,18,154572,26,40.93000007,0-50,1,1,0.01682064021944466,1.5742307719230768,3.8461538461538463,40.93000007,100.0
1121609,1178,144625,45-49,M,18,378171,70,109.2500008,50-150,1,0,0.018510144881548295,1.5607142971428571,0.0,,0.0
1121612,1178,144625,45-49,M,18,468749,84,134.1199975,50-150,6,1,0.01792003822941489,1.596666636904762,1.1904761904761905,134.1199975,16.666666666666668
1121613,1178,144626,45-49,M,19,309823,60,103.3899996,50-150,4,4,0.019365896011593716,1.72316666,6.666666666666667,25.8474999,100.0
1121615,1178,144626,45-49,M,19,327227,65,116.5599996,50-150,5,0,0.0198638865374801,1.793230763076923,0.0,,0.0
1121616,1178,144626,45-49,M,19,334945,72,120.2999994,50-150,2,1,0.021496066518383615,1.670833325,1.3888888888888888,120.2999994,50.0
1121617,1178,144626,45-49,M,19,68859,15,25.45999968,0-50,1,0,0.02178364483945454,1.697333312,0.0,,0.0
1121619,1178,144627,45-49,M,20,127125,20,35.67999983,0-50,2,0,0.015732546705998034,1.7839999915,0.0,,0.0
1121620,1178,144627,45-49,M,20,415798,80,131.7800006,50-150,3,1,0.01924011178504947,1.6472500074999998,1.25,131.7800006,33.333333333333336
1121622,1178,144627,45-49,M,20,107671,20,29.91000021,0-50,1,1,0.018575103788392416,1.4955000105,5.0,29.91000021,100.0
1121623,1178,144627,45-49,M,20,164356,28,46.7900002,0-50,2,1,0.017036189734478815,1.6710714357142857,3.5714285714285716,46.7900002,50.0
1121624,1178,144627,45-49,M,20,17662,2,3.189999938,0-50,1,0,0.011323745895142113,1.594999969,0.0,,0.0
1121627,1178,144628,45-49,M,21,65339,10,16.67999983,0-50,2,0,0.015304794992271078,1.667999983,0.0,,0.0
1121628,1178,144628,45-49,M,21,59838,7,11.11000013,0-50,1,0,0.011698251946923359,1.5871428757142856,0.0,,0.0
1121629,1178,144628,45-49,M,21,381577,81,127.5699993,50-150,2,0,0.02122769454133766,1.5749382629629631,0.0,,0.0
1121635,1178,144629,45-49,M,22,45491,8,11.00999999,0-50,1,0,0.017585896111318722,1.37624999875,0.0,,0.0
1121638,1178,144630,45-49,M,23,18946,2,3.599999905,0-50,1,0,0.010556317956296843,1.7999999525,0.0,,0.0
1121641,1178,144630,45-49,M,23,114370,18,33.65999997,0-50,1,0,0.01573839293521028,1.8699999983333333,0.0,,0.0
1121642,1178,144630,45-49,M,23,99698,21,33.3499999,0-50,1,0,0.021063612108567876,1.5880952333333334,0.0,,0.0
1121644,1178,144631,45-49,M,24,355165,81,128.6099997,50-150,4,3,0.022806301296580463,1.5877777740740742,3.7037037037037037,42.8699999,75.0
1121650,1178,144632,45-49,M,25,101431,23,33.93000031,0-50,1,1,0.022675513403200204,1.4752174047826085,4.3478260869565215,33.93000031,100.0
1121652,1178,144632,45-49,M,25,123151,24,36.4400003,0-50,2,1,0.0194882704971945,1.5183333458333335,4.166666666666667,36.4400003,50.0
1121660,1178,144633,45-49,M,26,24078,4,5.769999981,0-50,1,0,0.016612675471384668,1.44249999525,0.0,,0.0
1121661,1178,144634,45-49,M,27,517801,105,181.7200011,150-250,3,0,0.020278060490420066,1.7306666771428572,0.0,,0.0
1121662,1178,144634,45-49,M,27,145104,25,41.42000008,0-50,2,1,0.017229021942882346,1.6568000032,4.0,41.42000008,50.0
1121664,1178,144634,45-49,M,27,179950,35,58.67999971,50-150,1,0,0.019449847179772158,1.6765714202857143,0.0,,0.0
1121665,1178,144634,45-49,M,27,258531,46,80.33999979,50-150,2,0,0.01779283722261547,1.7465217345652173,0.0,,0.0
1121666,1178,144634,45-49,M,27,272500,62,104.4599996,50-150,3,0,0.022752293577981652,1.6848387032258065,0.0,,0.0
1121667,1178,144635,45-49,M,28,273197,57,87.7300005,50-150,3,0,0.02086406512516609,1.5391228157894736,0.0,,0.0
1121668,1178,144635,45-49,M,28,775904,172,253.990002,250-350,4,2,0.022167690848352375,1.476686058139535,1.1627906976744187,126.995001,50.0
1121669,1178,144635,45-49,M,28,120251,26,39.44000006,0-50,1,0,0.021621441817531662,1.5169230792307693,0.0,,0.0
1121671,1178,144635,45-49,M,28,139406,24,39.04999948,0-50,1,0,0.017215901754587322,1.6270833116666665,0.0,,0.0
1121672,1178,144635,45-49,M,28,60314,11,16.93999958,0-50,2,1,0.018237888384123088,1.5399999618181817,9.090909090909092,16.93999958,50.0
1121673,1178,144636,45-49,M,29,563074,86,142.7099985,50-150,4,2,0.015273303331356092,1.6594185872093024,2.3255813953488373,71.35499925,50.0
1121674,1178,144636,45-49,M,29,168655,18,27.29999983,0-50,2,0,0.010672674987400314,1.5166666572222223,0.0,,0.0
1121675,1178,144636,45-49,M,29,111963,17,29.3799994,0-50,2,1,0.01518358743513482,1.7282352588235295,5.882352941176471,29.3799994,50.0
1121676,1178,144636,45-49,M,29,1026304,168,277.5799986,250-350,17,8,0.016369418807682713,1.6522618964285716,4.761904761904762,34.697499825,47.05882352941177
1121677,1178,144636,45-49,M,29,1391924,258,422.8400038,350-450,17,10,0.018535494754023926,1.6389147434108526,3.875968992248062,42.284000379999995,58.8235294117647
1121678,1178,144636,45-49,M,29,147551,22,38.50000083,0-50,1,0,0.014910098881064851,1.7500000377272726,0.0,,0.0
1121685,1178,144638,45-49,M,31,66794,9,17.3299998,0-50,1,1,0.013474264155463066,1.9255555333333332,11.11111111111111,17.3299998,100.0
1121687,1178,144638,45-49,M,31,118882,19,32.30999994,0-50,2,1,0.015982234484614995,1.7005263126315788,5.2631578947368425,32.30999994,50.0
1121689,1178,144638,45-49,M,31,148010,24,41.96999943,0-50,1,0,0.016215120599959464,1.74874997625,0.0,,0.0
1121691,1178,144639,45-49,M,32,932890,197,352.4499989,350-450,3,1,0.021117173514562274,1.7890862888324874,0.5076142131979695,352.4499989,33.333333333333336
1121692,1178,144639,45-49,M,32,718359,147,264.5899997,250-350,4,1,0.020463305951481083,1.7999319707482995,0.6802721088435374,264.5899997,25.0
1121693,1178,144639,45-49,M,32,433658,82,158.5999998,150-250,5,2,0.018908909786052603,1.9341463390243903,2.4390243902439024,79.2999999,40.0
1121695,1178,144639,45-49,M,32,29455,3,4.769999981,0-50,1,0,0.010185028008827025,1.5899999936666667,0.0,,0.0
1121701,1178,144640,45-49,M,36,23973,3,4.820000052,0-50,1,1,0.012514078338130397,1.6066666840000001,33.333333333333336,4.820000052,100.0
1121705,1178,144641,45-49,M,63,126480,25,37.25999999,0-50,1,1,0.01976597090449083,1.4903999996,4.0,37.25999999,100.0
1121706,1178,144641,45-49,M,63,138959,28,39.5200007,0-50,1,0,0.02014982836664052,1.4114285964285713,0.0,,0.0
1121708,1178,144641,45-49,M,63,68829,12,19.47999978,0-50,1,0,0.017434511615743362,1.623333315,0.0,,0.0
1121711,1178,144642,45-49,M,64,49916,10,16.38,0-50,1,1,0.020033656542992228,1.638,10.0,16.38,100.0
1121716,1178,144643,45-49,M,65,76014,16,22.67000031,0-50,1,1,0.021048754176862156,1.416875019375,6.25,22.67000031,100.0
1121723,1178,144644,45-49,M,2,50947,10,15.99000025,0-50,1,0,0.019628241113313835,1.599000025,0.0,,0.0
1121733,1178,144646,45-49,M,66,55536,11,17.04999995,0-50,1,0,0.019806972054163065,1.5499999954545454,0.0,,0.0
1121741,1178,144647,30-34,F,10,318042,46,64.40999997,50-150,8,4,0.014463498531640475,1.400217390652174,8.695652173913043,16.1024999925,50.0
1121742,1178,144647,30-34,F,10,213016,30,44.21999955,0-50,8,2,0.01408344913058174,1.4739999849999998,6.666666666666667,22.109999775,25.0
1121745,1178,144648,30-34,F,15,182265,27,38.18000007,0-50,2,1,0.014813595588840425,1.4140740766666666,3.7037037037037037,38.18000007,50.0
1121746,1178,144648,30-34,F,15,1117371,177,268.050002,250-350,26,5,0.015840754771691765,1.514406790960452,2.824858757062147,53.610000400000004,19.23076923076923
1121749,1178,144648,30-34,F,15,333345,52,77.59000027,50-150,5,1,0.015599454019109331,1.4921153898076924,1.9230769230769231,77.59000027,20.0
1121751,1178,144649,30-34,F,16,275930,30,46.77999997,0-50,5,2,0.010872322690537456,1.5593333323333334,6.666666666666667,23.389999985,40.0
1121753,1178,144649,30-34,F,16,740631,101,153.1199975,150-250,9,1,0.013637020324561084,1.5160395792079209,0.9900990099009901,153.1199975,11.11111111111111
1121754,1178,144649,30-34,F,16,328272,35,55.99000025,50-150,2,1,0.010661890139883999,1.5997142928571428,2.857142857142857,55.99000025,50.0
1121755,1178,144649,30-34,F,16,178455,20,31.5400002,0-50,6,3,0.011207307164271105,1.5770000100000001,15.0,10.5133334,50.0
1121756,1178,144649,30-34,F,16,705712,98,147.339999,50-150,6,1,0.013886684653229646,1.5034693775510204,1.0204081632653061,147.339999,16.666666666666668
1121758,1178,144650,30-34,F,18,690373,91,159.5700021,150-250,5,2,0.01318128026443676,1.7535165065934066,2.197802197802198,79.78500105,40.0
1121759,1178,144650,30-34,F,18,515812,69,117.6299995,50-150,3,1,0.01337696680185804,1.7047826014492753,1.4492753623188406,117.6299995,33.333333333333336
1121760,1178,144650,30-34,F,18,764793,101,171.9799976,150-250,4,2,0.01320618781814164,1.7027722534653464,1.9801980198019802,85.9899988,50.0
1121763,1178,144651,30-34,F,19,87832,11,18.10000038,0-50,1,1,0.012523909281355316,1.64545458,9.090909090909092,18.10000038,100.0
1121764,1178,144651,30-34,F,19,23368,3,4.300000191,0-50,1,0,0.012838069154399178,1.433333397,0.0,,0.0
1121765,1178,144651,30-34,F,19,51509,7,11.57000005,0-50,1,0,0.013589858083053448,1.6528571500000002,0.0,,0.0
1121767,1178,144651,30-34,F,19,87043,16,24.48000002,0-50,2,0,0.018381719380076513,1.53000000125,0.0,,0.0
1121768,1178,144651,30-34,F,19,565565,113,169.6699982,150-250,7,4,0.01998001998001998,1.5015044088495575,3.5398230088495577,42.41749955,57.142857142857146
1121769,1178,144652,30-34,F,20,253758,43,62.14000034,50-150,4,1,0.016945278572498206,1.4451162869767442,2.3255813953488373,62.14000034,25.0
1121773,1178,144652,30-34,F,20,319131,51,76.68000025,50-150,6,1,0.01598089812647471,1.5035294166666668,1.9607843137254901,76.68000025,16.666666666666668
1121774,1178,144652,30-34,F,20,670608,130,195.1499978,150-250,11,3,0.019385393553312813,1.5011538292307691,2.3076923076923075,65.04999926666666,27.272727272727273
1121775,1178,144653,30-34,F,21,159123,25,38.36000013,0-50,5,3,0.015711116557631518,1.5344000052000002,12.0,12.78666671,60.0
1121776,1178,144653,30-34,F,21,103709,15,24.56999969,0-50,3,1,0.014463547040276158,1.6379999793333333,6.666666666666667,24.56999969,33.333333333333336
1121779,1178,144653,30-34,F,21,271589,45,74.41000032,50-150,9,3,0.016569154126271683,1.6535555626666665,6.666666666666667,24.80333344,33.333333333333336
1121780,1178,144653,30-34,F,21,119772,20,33.46999907,0-50,5,2,0.016698393614534283,1.6734999535,10.0,16.734999535,40.0
1121782,1178,144654,30-34,F,22,26340,3,4.220000029,0-50,1,1,0.011389521640091117,1.4066666763333335,33.333333333333336,4.220000029,100.0
1121783,1178,144654,30-34,F,22,594968,111,147.6700006,50-150,4,0,0.018656465557811513,1.3303603657657659,0.0,,0.0
1121791,1178,144655,30-34,F,23,6838,0,0.0,0-50,1,0,0.0,,,,0.0
1121793,1178,144656,30-34,F,24,185665,39,62.14000058,50-150,1,0,0.021005574556324562,1.5933333482051282,0.0,,0.0
1121795,1178,144656,30-34,F,24,24959,3,4.560000062,0-50,1,1,0.012019712328218277,1.5200000206666668,33.333333333333336,4.560000062,100.0
1121796,1178,144656,30-34,F,24,136967,23,35.05999982,0-50,3,1,0.016792366044375652,1.5243478182608696,4.3478260869565215,35.05999982,33.333333333333336
1121798,1178,144656,30-34,F,24,107548,19,29.31000018,0-50,1,0,0.017666530293450368,1.5426315884210526,0.0,,0.0
1121803,1178,144657,30-34,F,25,588617,119,169.9199973,150-250,2,0,0.020216881265746656,1.42789913697479,0.0,,0.0
1121806,1178,144658,30-34,F,26,190560,26,41.63,0-50,3,1,0.01364399664147775,1.6011538461538461,3.8461538461538463,41.63,33.333333333333336
1121807,1178,144658,30-34,F,26,373110,49,75.70000076,50-150,4,2,0.013132856262228298,1.5448979746938774,4.081632653061225,37.85000038,50.0
1121812,1178,144659,30-34,F,27,935646,170,256.4699982,250-350,19,6,0.018169264871543297,1.5086470482352943,3.5294117647058822,42.7449997,31.57894736842105
1121814,1178,144659,30-34,F,27,2223278,421,612.3000032,550-650,38,13,0.0189360035047349,1.4543943068883611,3.0878859857482186,47.10000024615385,34.21052631578947
1121815,1178,144659,30-34,F,27,240497,36,51.84000087,50-150,1,0,0.014969001692328803,1.4400000241666666,0.0,,0.0
1121816,1178,144659,30-34,F,27,259984,37,54.7900002,50-150,5,0,0.014231645024309188,1.4808108162162164,0.0,,0.0
1121817,1178,144660,30-34,F,28,606786,127,179.050001,150-250,11,3,0.020929948944108795,1.4098425275590551,2.3622047244094486,59.68333366666667,27.272727272727273
1121818,1178,144660,30-34,F,28,83270,13,17.74000001,0-50,1,0,0.015611865017413235,1.3646153853846152,0.0,,0.0
1121819,1178,144660,30-34,F,28,1189509,268,375.7199963,350-450,7,3,0.02253030452060472,1.4019402847014926,1.1194029850746268,125.23999876666666,42.857142857142854
1121820,1178,144660,30-34,F,28,11471,1,1.570000052,0-50,0,0,0.00871763577717723,1.570000052,0.0,,
1121824,1178,144661,30-34,F,29,1705246,295,429.4799981,350-450,23,10,0.017299556779491052,1.4558644003389831,3.389830508474576,42.94799981,43.47826086956522
1121826,1178,144661,30-34,F,29,418016,63,95.8500005,50-150,3,1,0.01507119344714078,1.5214285793650792,1.5873015873015872,95.8500005,33.333333333333336
1121827,1178,144661,30-34,F,29,30155,3,3.819999933,0-50,1,0,0.00994859890565412,1.273333311,0.0,,0.0
1121828,1178,144661,30-34,F,29,990404,153,226.5399992,150-250,12,6,0.015448241323742635,1.4806535895424837,3.9215686274509802,37.75666653333334,50.0
1121829,1178,144662,30-34,F,30,187468,34,50.72000062,50-150,2,1,0.01813642861715066,1.491764724117647,2.9411764705882355,50.72000062,50.0
1121832,1178,144662,30-34,F,30,208301,33,54.57000089,50-150,1,0,0.015842458749597936,1.6536363906060607,0.0,,0.0
1121833,1178,144662,30-34,F,30,101856,16,25.22000039,0-50,4,1,0.015708451146716932,1.576250024375,6.25,25.22000039,25.0
1121835,1178,144663,30-34,F,31,48935,7,9.970000267,0-50,1,1,0.014304689894758353,1.4242857524285715,14.285714285714286,9.970000267,100.0
1121839,1178,144663,30-34,F,31,13911,1,1.730000019,0-50,1,1,0.007188555819135935,1.730000019,100.0,1.730000019,100.0
1121841,1178,144664,30-34,F,32,511726,77,123.0900019,50-150,8,4,0.01504711505766758,1.5985714532467532,5.194805194805195,30.772500475,50.0
1121843,1178,144664,30-34,F,32,177452,24,37.83000016,0-50,2,0,0.013524784166986001,1.5762500066666665,0.0,,0.0
1121844,1178,144664,30-34,F,32,149808,20,33.03999937,0-50,1,1,0.013350421873331197,1.6519999684999997,5.0,33.03999937,100.0
1121845,1178,144664,30-34,F,32,390339,60,105.0199997,50-150,9,6,0.015371254217487876,1.7503333283333333,10.0,17.503333283333333,66.66666666666667
1121846,1178,144664,30-34,F,32,8350,0,0.0,0-50,1,0,0.0,,,,0.0
1121847,1178,144665,30-34,F,36,39339,4,5.929999948,0-50,1,0,0.010168026640229798,1.482499987,0.0,,0.0
1121854,1178,144666,30-34,F,63,8587,0,0.0,0-50,1,0,0.0,,,,0.0
1121855,1178,144666,30-34,F,63,24893,2,3.75,0-50,1,0,0.008034387177118065,1.875,0.0,,0.0
1121856,1178,144666,30-34,F,63,1296189,212,343.2599944,250-350,14,4,0.016355639493931828,1.619150916981132,1.8867924528301887,85.8149986,28.571428571428573
1121857,1178,144666,30-34,F,63,91607,12,19.1899997,0-50,2,1,0.01309943563264816,1.5991666416666668,8.333333333333334,19.1899997,50.0
1121859,1178,144667,30-34,F,64,238036,38,61.02999771,50-150,6,3,0.015963971836192845,1.6060525713157896,7.894736842105263,20.34333257,50.0
1121860,1178,144667,30-34,F,64,254344,35,56.16999996,50-150,2,1,0.013760890762117447,1.6048571417142856,2.857142857142857,56.16999996,50.0
1121861,1178,144667,30-34,F,64,157705,23,39.23000026,0-50,2,0,0.01458419200405821,1.7056521852173911,0.0,,0.0
1121862,1178,144667,30-34,F,64,411571,60,99.1799984,50-150,6,1,0.01457828661397426,1.6529999733333334,1.6666666666666667,99.1799984,16.666666666666668
1121863,1178,144667,30-34,F,64,94136,11,16.17999971,0-50,1,0,0.011685221381830544,1.4709090645454546,0.0,,0.0
1121867,1178,144668,30-34,F,65,82640,16,23.97000039,0-50,1,1,0.01936108422071636,1.498125024375,6.25,23.97000039,100.0
1121869,1178,144668,30-34,F,65,17870,2,2.620000005,0-50,1,1,0.01119194180190263,1.3100000025,50.0,2.620000005,100.0
1121871,1178,144669,30-34,F,2,19178,2,2.779999971,0-50,1,1,0.010428616122640526,1.3899999855,50.0,2.779999971,100.0
1121873,1178,144669,30-34,F,2,5264,0,0.0,0-50,1,0,0.0,,,,0.0
1121874,1178,144669,30-34,F,2,145548,28,42.37000036,0-50,2,1,0.01923763981641795,1.5132142985714285,3.5714285714285716,42.37000036,50.0
1121876,1178,144669,30-34,F,2,82455,15,22.04999971,0-50,1,0,0.01819174094960888,1.4699999806666668,0.0,,0.0
1121877,1178,144670,30-34,F,7,44189,7,10.31999981,0-50,2,0,0.015841046414265994,1.4742856871428571,0.0,,0.0
1121878,1178,144670,30-34,F,7,45199,7,9.809999943,0-50,1,0,0.015487068297971194,1.4014285632857142,0.0,,0.0
1121881,1178,144670,30-34,F,7,221843,43,63.45000076,50-150,5,0,0.019383077221278112,1.4755814130232559,0.0,,0.0
1121888,1178,144671,30-34,F,66,41672,6,10.54999995,0-50,2,1,0.014398157035899405,1.758333325,16.666666666666668,10.54999995,50.0
1121889,1178,144672,35-39,F,10,127546,25,38.94000041,0-50,2,0,0.019600771486365704,1.5576000164000001,0.0,,0.0
1121890,1178,144672,35-39,F,10,127865,28,38.02999961,0-50,3,1,0.02189809564775349,1.3582142717857142,3.5714285714285716,38.02999961,33.333333333333336
